uid,date,tags,category,tracking number,title,text,region,attack on,complex attack,reporting unit,unit name,type of unit,friendly WIA,friendly KIA,HN WIA,HN KIA,Civ WIA,Civ KIA,Enemy WIA,Enemy KIA,Enemy detained,MGRS,Latitude,Longitude,Originator group,Updated by group,unk1,unk2,Affiliation,DColor,Classification
821E7BA8-1517-911C-C56BB376314E47B4,2009-07-15 16:46:00,Enemy Action,Indirect Fire,20090715165242SYE1138222516,(ENEMY ACTION) INDIRECT FIRE RPT   B 3-61 CAV : 0 INJ/DAM,"TIER LEVEL 1

0WIA/0KIA

   * ****SALTUR REPORT*****
S: 1-3 AAF
A:SAF b-10
L: F: YE 1143-2254 KEATING
T: 0916L
U: 3/B TRP 3-61 CAV (ANA and ANP)
R: 100% Force Pro Developing Sit
     ****END SALTUR *****

            !!!FIRE MISSION!!!
OBS: RF91
FU LOC:KEA 120mm
TGT #: KE 4591
TGT LOC: YE 12501 21850 EL 1452m
MAX ORD: 6580 feet
GTL: 2063
TOF: 21
CANISTER DROP: 
TGT DESC: TIC
REMARKS: 
            !!!FIRE MISSION!!!

           !!!FIRE MISSION!!!
OBS: BF92
 LOC: FRI 120mm 
TGT #: KE 4527
TGT LOC: YE 11664 21808  EL 1852
MAX ORD: 9055 feet
GTL: 5940
TOF: 19
70> CANISTER DROP:  
TGT DESC: TIC
 REMARKS:
               !!!FIRE MISSION!!!

    MISSION FIRED REPORT FOLLOW: KEA 120: 2x HE ----TIC ----Guns coldAll rounds OB safe, EOM GUNS COLD COP Keating and Fritsche
 
MISSION FIRED REPORT FOLLOW: FRI 120mm: 4x HE ----TIC ----Guns coldAll rounds OB safe, EOM GUNS COLD COP Keating and Fritsche

1708(2138L) Blackknight reports 100% on personnel.  Negative contact.  

1721(2151L) TIC CLOSED

 ***Ammo Expenditure Report FRI***
9mm:
5.56:
5.56 Linked:
7.62 Linked:
M203:
.50 Cal:
MK-19:
60mm:
120mm: 6 HE
Javelin: 
AT-4:
TOW:
Grenade:
Smoke Grenade:
Star Cluster:
 ***Ammo Expenditure Report***






",RC EAST,ENEMY,,TF MTN Warrior SIGACT Manager,B 3-61 CAV,CF,0,0,0,0,0,0,0,0,0,42SYE1138222516,35.42364883,71.32832336,TF MTN Warrior SIGACT Manager,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
26845C90-5B7B-461F-B54A-D934357CF03F,2009-07-15 16:51:00,Enemy Action,Direct Fire,41RQR33900428002009-07#1398,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) OCCP  : 0 INJ/DAM,"OCCP reported INS engaged KHAKREZ DC with heavy fire from vicinity of DARVISHAN. INS have destroyed another building in DARVISHAN. KHAKREZ DC observing. 

UPDATE 0113D* 
All contact ceased. ANP reported that INS have destroyed a school in KHAKREZ. ANP will attempt to provide a follow up tomorrow. NFTR. No FF casualties or damage reported. BDA: 1 x Building destroyed. 

***Event closed at 0207D*",RC SOUTH,ENEMY,,A SIGACTS MANAGER,OCCP ,ANSF,0,0,0,0,0,0,0,0,0,41RQR3390042800,31.99716187,65.47588348,RC (S),J3 ORSA,,,ENEMY,RED,SECRET
7F94AC66-0675-4A7E-691B08D27B6F7F73,2009-07-15 17:15:00,Explosive Hazard,IED Found/Cleared,20090715171541SNR54419700,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (RCIED) 2-3 USMC IVO  (ROUTE 522): 0 INJ/DAM,"WHEN: 15 2101D JULY 09
WHO: 1ST SQD 3RD PLT
WHERE: 41S NR 5441 9700, 7 MI SW OF GOLESTAN
WHAT: PIED

EVENT: WHILE ON A MOUNTED PATROL, TRAVELING THROUGH THE BUJI BAST PAST, UNIT SPOTTED A PIED IN THE ROAD. UNIT DISMOUNTED TO INVESTIGATE AND DISCOVERED AN RCIED WITH (2) 82MM MORTAR RNDS AS THE MAIN CHARGE. A CORDON WAS SET AND EOD WAS ON SCENE.  UNIT QUESTIONED A LOCAL ELDER WHO LIVED NEAR THE BLAST SITE AND LN WAS WILLING TO RETURN WITH THE PATROL FOR QUESTIONING. THE LN IS BELIEVED TO HAVE INFORMATION ON WHO IS EMPLACING IEDS IN THAT AREA. LN WAS TRANSFERRED TO ANP AND WILL BE QUESTIONED AT 16 0700D BY 2/3.

BDA: NO CASUALTIES OR DAMAGES REPORTED.
ISAF REF # 07-1401 (CLOSED)
",RC WEST,ENEMY,,2ND MEB Journal Clerk,2-3 USMC,CF,0,0,0,0,0,0,0,0,0,41SNR54419700,32.50895691,63.57925797,2ND MEB Journal Clerk,1ST CEB S2,,,ENEMY,RED,SECRET
CDD157B5-345D-4538-AB74-53E0479226E1,2009-07-15 18:20:00,Enemy Action,SAFIRE,41SQR71840627202009-07#1406,(ENEMY ACTION) SAFIRE RPT  (HMG) TF PEGASUS : 30 UE KIA ,"TF Pegasus reported that while 2 x AH-64 were ISO TIC, INS engaged AH-64 with SAF and HMG. AH-64 engaged INS with 4 x Hellfire, 33 x Rockets and 300 x 30mm. 
BDA: 30 x INS killed (Unconfirmed).30 Killed None(None) Insurgent
",RC SOUTH,ENEMY,,A SIGACTS MANAGER,TF Pegasus,CF,0,0,0,0,0,0,0,30,0,41SQR7184062720,32.16817856,65.88272095,RC (S),J3 ORSA,,,ENEMY,RED,SECRET
874B1696-2DAF-4420-BF03-C55C94CFB697,2009-07-15 18:25:00,Friendly Action,Attack,41RQQ10608902972009-07#1409.01,"(FRIENDLY ACTION) ATTACK RPT  (Small Arms,Mortar) B COY TF1-12 : 0 INJ/DAM","B COY TF1-12 reported while conducting a NFO patrol, FF observed 2 x INS digging on Rte OTTAWA. FF fired 1 x 60mm Illum to establish PID, FF engaged INS with 250 x .50cal and moved to the area to investigate. INS had fled scene in vehicle. No casualties or damage reported.

***Event closed at 0335D*",RC SOUTH,FRIEND,,A SIGACTS MANAGER,B COY TF1-12,CF,0,0,0,0,0,0,0,0,0,41RQQ1060890297,31.52840233,65.2181778,RC (S),J3 ORSA,,,FRIEND,BLUE,SECRET
88961EEB-1517-911C-C5A5FA51997FF337,2009-07-15 18:50:00,Enemy Action,SAFIRE,20090715120042SVC7843069800,(ENEMY ACTION) SAFIRE RPT  (Small Arms) TF EAGLE LIFT : 0 INJ/DAM,"TF EAGLE LIFT Reports MINOR SAFIRE (SAF) IVO Tangi, Wardak
151850ZJUL09
42SVC7843069800
ISAF # 07-XXXX
Friendly Mission:
TF Lift(-) conducts MEDEVAC mission BAF-GHZ-BAF NLT 151830ZJUL09.
Narrative of Major Events: At approximately 1850z, Dust Off PID 1 tracer directed towards the lead aircraft.  The round missed the aircraft by 300m. Crews did not feel threatened and did not maneuver. DO contacted EL TOC and passed a SPOT report.  Dust Off continued mission with NFTR.

TF Eagle Lift S2 Assessment: This SAFIRE is assessed as an offensive target of opportunity SAFIRE.  The enemy most likely engaged the sound of the aircraft.  However, the flight profile of the Dust Off flight was too high and too fast for the enemy to  effectively engage either aircraft.  There have been no SAFIREs within 10NM in the last 14 days.  The last SAFIRE event to occur in Sayed Abad was during the daylight hours of 13JUL09 when a MED CHASE aircraft was engaged with a single round of RPG fire.  The enemy in Sayed Abad will continue to engage aircraft transiting the HWY 1 corridor.  It is important that aircrews maintain an en route altitude well out of small arms range  recommend at 1000 AGL or greater.  ",RC EAST,ENEMY,,TF THUNDER SIGACTS Staff,TF EAGLE LIFT,CF,0,0,0,0,0,0,0,0,0,42SVC7843069800,34.06871796,68.76623535,TF THUNDER SIGACTS Staff,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
0x080e00000122708a5d14160d7dec57a5,2009-07-15 19:28:19,Explosive Hazard,Interdiction,200961572842SWC9390505805,(EXPLOSIVE HAZARD) INTERDICTION RPT   TF STEEL (2-377) : 0 INJ/DAM,"Event Title:N4 1916Z
Zone:null
Placename:ISAF#07-1403
Outcome:null

UNIT: 2-377 (TF STEEL)           2358L  15 JULY 2009    NIGHT SHIFT
TYPE: IED EMPLACER
WHO: HHB/2-377TH (HAWK MAIN)
WHERE: WC 93905 05805 IVO SABARI DC
 WHO REPORTED: HAWK MAIN 
 TIME: 2343L
 WHAT REPORTED: HAWK MAIN REPORTS SEEING WITH RAID CAMERA A POSSIBLE IED EMPLACER AT WC 93095 05805 ACTION TAKEN: CONTINUQALLY MONITORING WITH RAID. LAYING GUNS ON GRID 

1920Z - HAWK MAIN REPORTS THAT THE PAX HAVE MOVED TO A NEW GRID. THE GRID IS WC 92948 05887

1920Z - HAWK MAIN REQUESTS A FIRE MISSION ON SECOND GRID

1924Z - HAWK MAIN INITIALLY THERE WAS TWO PAX AT THE LOCATION. IT IS REPORTED THAT CURRENTLY THERE IS ONE PAX AT THAT LOCATION AND THE PAX DO HAVE A SHOVEL. THIS IS BEING WITNESSED VIA RAID CAMERA

1928Z - POSSIBLE IED EMPLACER IS STILL BEING WATCHED AT GRID BY HAWK MAIN VIA RAID. CURRENTLY WORKING FIRE MISSION

1930Z - FIRE MISSION CONDUCTED

1934Z - HAWK MAIN REQUEST ANOTHER GRID WC 92948 05886
1940Z - REPEAT FIRE MISSION
1943Z - HAWK MAIN REPORTS THAT ROUND HIT TARGET. SENDING BG TO SCAN AREA TO CONDUCT BDA. HAWK MAIN IS PREPARING A PATROL TO MOVE TO THE GRID

1944Z - EOM ON FIRE GRID

1946Z - HAWK MAIN REPORTS THAT THEY DO NOT SEE ANY MOVEMENT ON THAT GRID. NOT SURE IF THEY ARE KIA OR SPRINTED OUT OF AREA

1957Z - BG 01 REPORTS BDA AS THERE ARE POSSIBLE BODY PARTS THERE ARE NO FULL BODY. BG CAN NOT BE SURE HOW MANY PAX THERE ACTUALLY WAS AT LOCATION. THE LOCATION IS WC 9290 0576

2031Z - HAWK MAIN REPORTS THAT  A DISMONTED PATROL COMPOSED OF 22+2 PAX SP ENROUTE TO CONDUCT BDA ATT

@2201Z HAWK MAIN REPORTS THAT NO REMAINS WERE FOUND AND TARGET LOCATION. THERE WAS AN UNK TYPE IED FOUND AT THE SITE

0747Z IED IS CORDONED OFF WAITING FOR EOD TO RETURN. 
0728Z NSTR FROM EOD AND HAWK 36

SUMMARY:
1 X IED EMPLACER
1 X IED
0 X DMG
0 X INJ
1 X FIRE MISSION (2 X RDS - EXCAL)
UNK X EKIA
EVENT: CLOSED 0759Z",RC EAST,ENEMY,,A SIGACTS MANAGER,TF STEEL (2-377),CF,0,0,0,0,0,0,0,0,0,42SWC9390505805,33.48763275,70.01081085,,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
B6075DFA-981D-4108-8B93-4B12942778A0,2009-07-15 20:15:00,Friendly Action,Attack,41RPQ95260926102009-07#1407,"(FRIENDLY ACTION) ATTACK RPT  (Small Arms,Missile) TF1-12 : 4 UE KIA ","TF1-12 reported that AH-64 observed 4 x INS with AK-47s on motorcycles at GR 41R PQ 9526 9261, 1 x INS aimed his weapon at AH-64. AH-64 engaged INS with 1 x Hellfire and 200 x 30mm resulted in 4 x INS killed and motorcycles destroyed. 

UPDATE 0425D* 
No further information available. BDA: 4 x INS killed, 2 x Motorcycles destroyed. 

***Event closed at 0453D*4 Killed None(None) Insurgent
",RC SOUTH,FRIEND,,A SIGACTS MANAGER,TF1-12,CF,0,0,0,0,0,0,0,4,0,41RPQ9526092610,31.55195808,65.0570755,RC (S),A SIGACTS MANAGER,,,FRIEND,BLUE,NATO CONFIDENTIAL Releasable to GCTF
2958B7A5-B9EE-4CC9-83D3-2D0844017E62,2009-07-15 20:50:00,Criminal Event,Other,42SUF11100681402009-07#1433.02,(CRIMINAL EVENT) OTHER RPT   CHIEF OF HIGHWAY POLICE : 1 CIV WIA ,"***DELAYED REPORT***
Chief of Highway police reported about a POSS INS attack and roadblock at Ring road 5. At 0400D*, PRT MES TF (INF PLT and 2 x CV90s) left for the site with JTAC assets. Information source (AC), on the site, had claimed that approx. 50 INS were blocking the road and that 1 AC vehicle had pushed through the blockade towards SHEBERGHAN. INS opened fire with SAF and wounded 1 x AC(Cat UNK) At 0700D* TF started patrolling in the area. At 0815D* 2 x CV90s and 1 x squad came back to PRT MES camp and the rest of the TF stayed on site to conduct more patrolling.

UPDATE 1050D* 
According to the TF OiC, the information received seems to be somewhat inconsistent. Information received from ANP states that a patrol sent from a checkpoint heard shots fired from the spot where the incident took place. ANP fired in the air and as they approached the site the patrol saw people moving northwards from the spot. Patrol assesses that the number of people was approx. 50. There was also a concrete element that was put on the road. The element would have been able to stop a vehicle, but it was not blocking the whole road. All units back in camp. NFI.

***Event closed at 1602D*1 Wounded None(None) Local Civilian
",RC NORTH,ENEMY,,A SIGACTS MANAGER,Chief of Highway police,ANSF,0,0,0,0,1,0,0,0,0,42SUF1110068140,36.74020386,66.88426971,RC (N),A SIGACTS MANAGER,,,ENEMY,RED,SECRET
E5D8F8EA-188B-4278-A9EF-5D93FF2C2443,2009-07-15 21:42:00,Friendly Action,Escalation of Force,41SPR75670491402009-07#1408.01,(FRIENDLY ACTION) ESCALATION OF FORCE RPT   C COY 2 RIFLES : 0 INJ/DAM,"C Coy 2 Rifles reported while providing FP to PB WISHTAN, 1 x FAM trying to engage VCP with LBW. FF fired 3 x 7.62mm warning shots. FF observing area.

UPDATE 0358D* 
NFTR. No casualties or damage reported.

***Event closed at 0401D*",RC SOUTH,FRIEND,,A SIGACTS MANAGER,C Coy 2 Rifles,CF,0,0,0,0,0,0,0,0,0,41SPR7567049140,32.0648613,64.8609848,RC (S),A SIGACTS MANAGER,,,FRIEND,BLUE,SECRET
813021A6-C003-32D6-789B18C0354C2F4F,2009-07-15 22:00:00,Friendly Action,Deliberate Attack,20090715220041RNP7647578958,(FRIENDLY ACTION) DELIBERATE ATTACK RPT  (Bomb) 2D LAR : 0 INJ/DAM,"WHEN: 16 0230D JULY 09

WHO: 2ND LAR

WHERE: 41RNP 76475 78958 (CENTER GC)
1.8 KM SE OF KHAN NESHIN CASTLE

WHAT: OP FOREST DENIAL 1:  TERRAIN DENIAL MISSION AGAINST KNOWN INSURGENT LOCATION PER APPROVED DYNAMIC TARGETING PACKAGE.

EVENT:  AT 2208Z BONE 22 INITIATED FIRST DROP WITH PD FUZE BGU-31S AND GBU-38S.   ALSO ON FIRST DROP 2 TGTS WERE STRUCK WITH PROXIMITY FUZZED GBU-38S
AT 2215 SECOND RUN WAS INITIATED ON OBJ WITH PD GBU-38S.  ILLUM WAS FIRED UPON COMPLETION OF BOMBING RUNS TO ASSIST IN BDA. GABBY 03 WAS O/S DURING BOMBING RUNS ORIENTED ON NEAREST VILLAGE TO ENSURE NO IMPACT ON POL.  GABBY 03 HAD NSTR AND MOVED TO TARGET AREA TO CONDUCT BDA.  BONE 22 REMAINED O/S TO CONT. BDA UNTIL 2316Z THEN ROUTED TO FOLLOW ON TASKING.

UPDATE:
161630DJUL09: BDA FROM LAR HAS BEEN RECEIVED, THEY REPORT GOOD EFFECTS ON TARGETS WITH MINIMAL COLLATERAL DAMAGE. 

BDA: 8 GBU-31S AND 8 GBU-38S EXPENDED WITH GOOD EFFECTS ON TARGET.  
",RC SOUTH,FRIEND,,2ND MEB Journal Clerk,2D LAR,CF,0,0,0,0,0,0,0,0,0,41RNP7647578958,30.54057312,63.79726028,2ND MEB Journal Clerk,2ND MEB SWO,,,FRIEND,BLUE,SECRET
073F092E-9F5D-43AB-8F91-B6D957DB8998,2009-07-15 23:10:00,Friendly Action,Attack,42STA90300750602009-07#1412,(FRIENDLY ACTION) ATTACK RPT  (Small Arms) TF PEGASUS : 2 UE KIA ,"TF PEGASUS reported that AH-64 conducted a routine task. AH-64 PID 2 x INS IVO GR 42S TA 9030 7506. AH-64 engaged INS with 200 x 30mm resulted in 2 x INS killed. BDA: 2 x INS killed.2 Killed None(None) Insurgent
",RC SOUTH,FRIEND,,A SIGACTS MANAGER,TF PEGASUS,CF,0,0,0,0,0,0,0,2,0,42STA9030075060,32.29272079,66.77304077,RC (S),J3 ORSA,,,FRIEND,BLUE,SECRET
81325E19-1517-911C-C5DF22797F417B49,2009-07-16 00:40:00,Explosive Hazard,IED Found/Cleared,20090716004041RPR4260017020,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (Components) B CO GHR : 0 INJ/DAM,FF reported that while conducting a reassuarance patrol they found 1x IED.  FF cordoned area.  No casualties reported.  1x APC damaged.  FF RTB FOB PRICE. NFTR.  Event closed.,RC SOUTH,ENEMY,,TF H / TF East JOC Watch,B Co GHR,CF,0,0,0,0,0,0,0,0,0,41RPR4260017020,31.77983856,64.50604248,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
812C503C-1517-911C-C50C8FF21177A64F,2009-07-16 00:55:00,Explosive Hazard,IED Found/Cleared,20090716005541RPR6130825562,(EXPLOSIVE HAZARD) IED FOUND/CLEARED RPT  (VOIED) ANA W/2 MERCIAN : 0 INJ/DAM,"FF reported that while conducting a Joint NFO they found yellow plastic wrapped in black tape.  FF cordoned area and requested IEDD team.  No casualties or damage reported.  NFI att.

FF destroyed the device.  Event closed at 1322Z.

UPDATE: SEE ASSOCIATED CEXC REPORT - IED ASSESSED AS 1 X VOIED ",RC SOUTH,ENEMY,,TF H / TF East JOC Watch,ANA w/2 MERCIAN,ANSF,0,0,0,0,0,0,0,0,0,41RPR6130825562,31.85438156,64.70497131,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
81540B22-1517-911C-C5E534B69BDAEAA1,2009-07-16 01:28:00,Explosive Hazard,Unexploded Ordnance,20090716012841RQQ6383029950,(EXPLOSIVE HAZARD) UNEXPLODED ORDNANCE RPT   TF THOR : 0 INJ/DAM,"FF reported finding 1x 120mm mortar round.  FF cordoned the area.  No casualties or damages reported.  NFTR.  Event closed.

***** Deleted Duplicate Report  41RQQ63832995912009-07#1416.01 **********

TF THOR 2-1 reported while conducting a NFO patrol, FF found 1 x UXO (120mm mortar) on the side of the road. FF have cordoned off the area.

UPDATE 0654D* 
The UXO was BIP. No casualties or damage reported.

***Event closed at 0708D*",RC SOUTH,ENEMY,,TF East JOC Watch,TF THOR,CF,0,0,0,0,0,0,0,0,0,41RQQ6383029950,30.97359276,65.7623291,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
2435F1DD-1CE8-4CF8-82A3-C0044D1B0A3A,2009-07-16 01:32:00,Non-Combat Event,Other,41RQQ40710894302009-07#1436.02,(NON-COMBAT EVENT) OTHER RPT   B SQN (RECCE) 2R22R : 1 CF KIA ,"B SQN (RECCE) 2R22R reported that while manning a temporary OP ISO OP CONSTRICTOR 4, 1 x CAN soldier fell 30m down and is VSA. BDA: 1 x CAN VSA.

UPDATE 1236D*
Nothing further to report. TFK will investigate the incident. 

***Event closed at 1252D*1 Non Battle Deaths canadian(CAN) NATO/ISAF
",RC SOUTH,NEUTRAL,,A SIGACTS MANAGER,B SQN (RECCE) 2R22R,CF,0,1,0,0,0,0,0,0,0,41RQQ4071089430,31.51469803,65.53475952,RC (S),J3 ORSA,,,NEUTRAL,GREEN,SECRET
AAFAA7E6-A0A0-4701-9E8E-769F19635A44,2009-07-16 01:45:00,Non-Combat Event,Accident,41SNV94465434822009-07#1420.04,(NON-COMBAT EVENT) ACCIDENT RPT   PRT MEY TU : 1 CF WIA ,"PRT MEY TU reported that while conducting a joint NFO patrol with ANA IVO SACK village, a Norwegian soldier riding an ATV (all terrain vehicle QUAD type) had an accident. 1 x NOR ISAF soldier was injured (CAT B). No other vehicles nor civilians involved. The patient was MEDEVACed.

UPDATE 0710D* 
The patient was brought to MESU for further treatment. His left hip was dislocated and has been brought in order. PRT Chief Surgeon requested that the patient will be transported tomorrow to MES R3 for orthopedic specialist examination.1 Non Battle Injuries, Category B norwegian(NOR) NATO/ISAF
",RC NORTH,NEUTRAL,,A SIGACTS MANAGER,PRT MEY TU,CF,1,0,0,0,0,0,0,0,0,41SNV9446543482,35.63062668,64.0432663,RC (N),A SIGACTS MANAGER,,,NEUTRAL,GREEN,SECRET
8224E198-1517-911C-C56D318CB072D281,2009-07-16 01:58:00,Enemy Action,Direct Fire,20090716015842SXD7752064120,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) B 2-12 IN  : 0 INJ/DAM,"S:UNK
A:SAF
L-F: XD 77520 64120
L-E: XD 77855 65104
160158ZJUYLY09
U: 1/B/2-12
R:SAF

0158z:  1/B/2-12 IN reports receiving SAF at OP Vegas.  ANA returned fire with SAF along with OP Vegas @ XD 77855 65104.

0211z:  1/B/2-12 IN No longer receiving contact.

0224z:  TIC CLOSED, No longer taking contact",RC EAST,ENEMY,,TF MTN Warrior SIGACT Manager,B 2-12 IN ,CF,0,0,0,0,0,0,0,0,0,42SXD7752064120,34.90400314,70.94299316,TF MTN Warrior SIGACT Manager,A SIGACTS MANAGER,,,ENEMY,RED,SECRET
81B51933-1517-911C-C56E8AC8D7668A0B,2009-07-16 02:30:00,Explosive Hazard,IED Explosion,20090716023041SPR9697078130,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) I CO 2 RIFLES : 1 CF WIA ,"FF reported that while conducting a NFO patrol they suffered an IED Strike.  BDA: 1x WIA(CAT B) GBR ISAF.  Casualty MEDEVACED IAW MM(S) 07-16B to BSN.  No damage reported.  NFI att.

At 0225Z, FF found 1x battery pack uncovered (poss secondary device) 5m to the east of original IED.  FF marked and avoided the device.  At 0932Z, FF reported the damaged Jackal vehicle from the IED strike has been recovered to FOB Zeebrugge.  Event closed at 0939Z.",RC SOUTH,ENEMY,,TF H / TF East JOC Watch,I Co 2 RIFLES,CF,1,0,0,0,0,0,0,0,0,41SPR9697078130,32.32270813,65.09248352,TF East JOC Watch,J3 ORSA,(ISAF) FFIR 1 FATALITY OR SERIOUS INJURY TO ISAF / USFOR-A / ESF (CAT A OR CAT B),J3 ORSA,ENEMY,RED,SECRET
52AE48B4-8CE3-47CA-BB7C-A871C8FD5310,2009-07-16 02:41:00,Enemy Action,Direct Fire,41RPR24410063842009-07#1421.01,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) POW COY 1 WG : 0 INJ/DAM,"POW COY 1 WG reported that while conducting a NFO patrol, FF were engaged by INS with SAF from 41R PR 24519 06577. FF responded with SAF and are observing. 

UPDATE 1155D* 
Contact ceased. FF continued on task. No casualties or damage reported.

***Event closed at 1203D*",RC SOUTH,ENEMY,,A SIGACTS MANAGER,POW COY 1 WG,CF,0,0,0,0,0,0,0,0,0,41RPR2441006384,31.68602943,64.31262207,RC (S),A SIGACTS MANAGER,,,ENEMY,RED,SECRET
81D38E52-1517-911C-C5DCC9B40C85E507,2009-07-16 03:00:00,Explosive Hazard,Unexploded Ordnance,20090716030041RQQ4237187350,(EXPLOSIVE HAZARD) UNEXPLODED ORDNANCE RPT   2R22R : 0 INJ/DAM,"FF reported that while conducting NFO patrol they found 1x 155mm Round.  FF cordoned area.  No casualties or damage reported.  NFI att.

At 0812Z, the device was controlled detonated.  FF CM.  Event closed at 0822Z.",RC SOUTH,ENEMY,,TF K / TF East JOC Watch,2R22R,CF,0,0,0,0,0,0,0,0,0,41RQQ4237187350,31.49560165,65.55172729,TF East JOC Watch,TF East JOC Watch,,,ENEMY,RED,SECRET
FFF3593C-D904-40B9-AB1A-7B1C54D854DB,2009-07-16 03:10:00,Enemy Action,Direct Fire,41RPQ17943994942009-07#1422.03,"(ENEMY ACTION) DIRECT FIRE RPT  (RPG,Small Arms) ANA (1/3/205) WITH C COY 2 MERCIAN OMLT : 0 INJ/DAM","ANA (1/3/205) with C Coy 2 MERCIAN OMLT reported that while conducting a joint NFO patrol, FF were engaged by INS with SAF (41R PQ 1767 9926). FF returned fire with RPG. 

UPDATE 0844D* 
At 0812D* INS re-engaged with SAF and RPG. FF are observing the area in order to PID INS. No casualties or damage reported.

UPDATE 0932D*
FF returned to base. Nothing further to report. 

***Event closed at 0939D*",RC SOUTH,ENEMY,,A SIGACTS MANAGER,ANA (1/3/205) with C Coy 2 MERCIAN OMLT,ANSF,0,0,0,0,0,0,0,0,0,41RPQ1794399494,31.62456512,64.24357605,RC (S),A SIGACTS MANAGER,,,ENEMY,RED,SECRET
81BC9900-1517-911C-C57F0EDE96B20FE6,2009-07-16 03:13:00,Explosive Hazard,IED Explosion,20090716031341RQQ3100096000,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (CWIED) ANA 1-1-205 : 1 HNSF WIA ,"FF reported that while conducting a NFO patrol they suffered an IED Strike.  BDA: 1x WIA(CAT A) ANA.  Casualty MEDEVACED IAW MM(S) 07-16C.  TF Thor deployed to site to assist in exploitation of CWIED.  No damage reported.  Event closed.

*** Deleted Duplicate Report 41RQR38180001502009-07#1424.02 *****

Summary from Deleted Report: Unmentored ANA (1/1/205) reported that while conducting a NFO patrol, FF suffered an IED strike resulting in 1 x ANA WIA (CAT A). The CAS was MEDEVACED to CAMP HERO IAW MM(S) 07-16C. BDA: 1 x ANA WIA.

UPDATE 0832D* 
CAN OMLT deployed to site in order to support the finding of 1 x POSS IED (assessed CWIED). FF cordoned the area.

UPDATE 1233D* 
TF THOR arrived on the site to assist in the exploitation of the CWIED. FF continued on task. 

***Event closed at 1252D*1 Wounded in Action, Category A None(None) National Military/Security Force
",RC SOUTH,ENEMY,,TF K / TF East JOC Watch,ANA 1-1-205,ANSF,0,0,1,0,0,0,0,0,0,41RQQ38180015,30.71041107,65.48705292,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
66A8A503-59C0-48F8-A140-1DFE86549C4D,2009-07-16 03:30:00,Enemy Action,Direct Fire,41RPR24520066902009-07#1423.02,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms)  : 0 INJ/DAM,"AH-64 reported that while conducting a NFO patrol, FF were engaged by INS with SAF from a treeline. AH-64 responded with 220 x 30mm. The engagement was compliant with the ROE. Higher HQ was informed. 

UPDATE 0836D* 
At 0800D*, FF PID 2-4 INS in treeline engaging FF. AH-64 engaged with 260 x 30mm cannon fire. 

UPDATE 1159D* 
FF were re-tasked. No casualties or damage reported.

***Event closed at 1204D*",RC SOUTH,ENEMY,,A SIGACTS MANAGER,,CF,0,0,0,0,0,0,0,0,0,41RPR2452006690,31.68877792,64.31382751,RC (S),A SIGACTS MANAGER,,,ENEMY,RED,SECRET
04D42FF6-A83A-4DA4-B1DA-8BC030347816,2009-07-16 04:10:00,Friendly Action,Escalation of Force,41RPQ17720990502009-07#1427.01,(FRIENDLY ACTION) ESCALATION OF FORCE RPT   JFH : 0 INJ/DAM,"AH-64 reported that while conducting a NFO task, FF observed 1 x FAM with a weapon. FF fired 20 x warning shots 
FF later observed 2 x FAM with weapons running across a wood line. 

UPDATE 1159D* 
FF were re-tasked. No casualties or damage reported.

***Event closed at 1208D*",RC SOUTH,FRIEND,,A SIGACTS MANAGER,JFH,CF,0,0,0,0,0,0,0,0,0,41RPQ1772099050,31.62058258,64.24117279,RC (S),J3 ORSA,,,FRIEND,BLUE,SECRET
81F3DE89-1517-911C-C54CBD2A7E8953BF,2009-07-16 04:41:00,Explosive Hazard,IED Explosion,20090716044142SWB1830000100,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) ANP  : 3 HNSF WIA ,"FF reported that an ANP vehicle struck an IED outside COP LILLEY resulting in 3x ANP WIA.  
BDA: 3x WIA(CAT A) ANP ANSF.  No damage reported.  NFI att.

Casaulties were MEDEVAC'D to FOB Orgun-E.  Event closed at 0620Z.",RC EAST,ENEMY,,CJSOTF-A / TF East JOC Watch,ANP ,ANSF,0,0,3,0,0,0,0,0,0,42SWB1830000100,32.53810501,69.19488525,TF East JOC Watch,J3 ORSA,,,ENEMY,RED,SECRET
